handle,title,description,price,category,subcategory,location,mainImage,additionalImages
furniture-mirrors-8,Vintage Mirror,"Vintage style mirror. Excellent quality, like new. Includes all original parts and accessories.",216.00,furniture,mirrors,Abu Dhabi,https://placehold.co/800x800/7C3AED/FFFFFF?text=Vintage%20mirror,
furniture-mirrors-9,Modern Mirror,"Modern design mirror in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",69.00,furniture,mirrors,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Modern%20mirror,
furniture-mirrors-10,Mirror Set,"Set of mirrors. Excellent quality, like new. Includes all original parts and accessories.",124.00,furniture,mirrors,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Mirror,
sporting-goods-scooters-skateboards-1,Electric Scooter,Electric scooter for adults in very good condition. Minor wear but fully functional. Great value.,437.00,sporting-goods,scooters-skateboards,Dubai,https://placehold.co/800x800/059669/FFFFFF?text=Electric%20scooter,
sporting-goods-scooters-skateboards-2,Kick Scooter,"Kick scooter in excellent condition. Well-maintained, fully functional. Ready to use.",480.00,sporting-goods,scooters-skateboards,RAK,https://placehold.co/800x800/4F46E5/FFFFFF?text=Kick%20scooter,
sporting-goods-scooters-skateboards-3,Skateboard,"Professional skateboard. High-quality equipment, like new. All features working perfectly.",315.00,sporting-goods,scooters-skateboards,RAK,https://placehold.co/800x800/7C3AED/FFFFFF?text=Skateboard,
sporting-goods-scooters-skateboards-4,Longboard,"Longboard for cruising. Excellent quality, well-cared for. Perfect for your sports activities.",103.00,sporting-goods,scooters-skateboards,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Longboard,
sporting-goods-scooters-skateboards-5,Scooter for Kids,Kids scooter in very good condition. Minor wear but fully functional. Great value.,208.00,sporting-goods,scooters-skateboards,Dubai,https://placehold.co/800x800/EA580C/FFFFFF?text=Scooter%20for%20kids,
sporting-goods-scooters-skateboards-6,Adult Scooter,"Adult kick scooter in excellent condition. Well-maintained, fully functional. Ready to use.",729.00,sporting-goods,scooters-skateboards,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Adult%20scooter,
sporting-goods-scooters-skateboards-7,Folding Scooter,"Folding scooter. Excellent quality, well-cared for. Perfect for your sports activities.",645.00,sporting-goods,scooters-skateboards,Abu Dhabi,https://placehold.co/800x800/4F46E5/FFFFFF?text=Folding%20scooter,
sporting-goods-scooters-skateboards-8,Mountain Scooter,Mountain scooter in great condition. Tested and verified. No damage or defects.,349.00,sporting-goods,scooters-skateboards,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Mountain%20scooter,
sporting-goods-scooters-skateboards-9,Electric Skateboard,"Electric skateboard in excellent condition. Well-maintained, fully functional. Ready to use.",145.00,sporting-goods,scooters-skateboards,RAK,https://placehold.co/800x800/DC2626/FFFFFF?text=Electric%20skateboard,
sporting-goods-scooters-skateboards-10,Scooter Accessories,"Scooter accessories and parts. High-quality equipment, like new. All features working perfectly.",101.00,sporting-goods,scooters-skateboards,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Scooter%20accessories,
sporting-goods-running-athletics-1,Running Shoes,"Professional running shoes in excellent condition. Well-maintained, fully functional. Ready to use.",155.00,sporting-goods,running-athletics,Dubai,https://placehold.co/800x800/059669/FFFFFF?text=Running%20shoes,
sporting-goods-running-athletics-2,Running Watch,"GPS running watch. High-quality equipment, like new. All features working perfectly.",94.00,sporting-goods,running-athletics,Sharjah,https://placehold.co/800x800/4F46E5/FFFFFF?text=Running%20watch,
sporting-goods-running-athletics-3,Running Shorts,Running shorts in very good condition. Minor wear but fully functional. Great value.,327.00,sporting-goods,running-athletics,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Running%20shorts,
sporting-goods-running-athletics-4,Running Shirt,"Moisture-wicking running shirt in excellent condition. Well-maintained, fully functional. Ready to use.",281.00,sporting-goods,running-athletics,Dubai,https://placehold.co/800x800/DC2626/FFFFFF?text=Running%20shirt,
sporting-goods-running-athletics-5,Running Jacket,"Running jacket. High-quality equipment, like new. All features working perfectly.",354.00,sporting-goods,running-athletics,Dubai,https://placehold.co/800x800/EA580C/FFFFFF?text=Running%20jacket,
sporting-goods-running-athletics-6,Running Belt,"Running belt for phone. High-quality equipment, like new. All features working perfectly.",220.00,sporting-goods,running-athletics,RAK,https://placehold.co/800x800/059669/FFFFFF?text=Running%20belt,
sporting-goods-running-athletics-7,Running Socks,"Compression running socks in excellent condition. Well-maintained, fully functional. Ready to use.",371.00,sporting-goods,running-athletics,Abu Dhabi,https://placehold.co/800x800/4F46E5/FFFFFF?text=Running%20socks,
sporting-goods-running-athletics-8,Athletic Gear,Complete athletic gear in very good condition. Minor wear but fully functional. Great value.,302.00,sporting-goods,running-athletics,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Athletic%20gear,
sporting-goods-running-athletics-9,Track Equipment,"Track and field equipment. Excellent quality, well-cared for. Perfect for your sports activities.",438.00,sporting-goods,running-athletics,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Track%20equipment,
sporting-goods-running-athletics-10,Running Accessories,Running accessories in great condition. Tested and verified. No damage or defects.,337.00,sporting-goods,running-athletics,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Running%20accessories,
sporting-goods-swimming-water-sports-1,Swimming Goggles,"Anti-fog swimming goggles in excellent condition. Well-maintained, fully functional. Ready to use.",208.00,sporting-goods,swimming-water-sports,Sharjah,https://placehold.co/800x800/059669/FFFFFF?text=Swimming%20goggles,
sporting-goods-swimming-water-sports-2,Swimming Cap,"Silicone swimming cap in excellent condition. Well-maintained, fully functional. Ready to use.",275.00,sporting-goods,swimming-water-sports,Ajman,https://placehold.co/800x800/4F46E5/FFFFFF?text=Swimming%20cap,
sporting-goods-swimming-water-sports-3,Swim Fins,"Swim fins. Excellent quality, well-cared for. Perfect for your sports activities.",267.00,sporting-goods,swimming-water-sports,Dubai,https://placehold.co/800x800/7C3AED/FFFFFF?text=Swim%20fins,
sporting-goods-swimming-water-sports-4,Swim Board,"Kickboard for training. High-quality equipment, like new. All features working perfectly.",76.00,sporting-goods,swimming-water-sports,Ajman,https://placehold.co/800x800/DC2626/FFFFFF?text=Swim%20board,
sporting-goods-swimming-water-sports-5,Water Polo Gear,"Water polo equipment. High-quality equipment, like new. All features working perfectly.",106.00,sporting-goods,swimming-water-sports,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Water%20polo%20gear,
sporting-goods-swimming-water-sports-6,Swimming Accessories,Swimming accessories in very good condition. Minor wear but fully functional. Great value.,241.00,sporting-goods,swimming-water-sports,Ajman,https://placehold.co/800x800/059669/FFFFFF?text=Swimming%20accessories,
sporting-goods-swimming-water-sports-7,Pool Equipment,"Pool maintenance equipment. Excellent quality, well-cared for. Perfect for your sports activities.",136.00,sporting-goods,swimming-water-sports,Dubai,https://placehold.co/800x800/4F46E5/FFFFFF?text=Pool%20equipment,
sporting-goods-swimming-water-sports-8,Swimwear,Swimwear set in very good condition. Minor wear but fully functional. Great value.,265.00,sporting-goods,swimming-water-sports,Dubai,https://placehold.co/800x800/7C3AED/FFFFFF?text=Swimwear,
sporting-goods-swimming-water-sports-9,Snorkel Set,"Snorkel and mask set. High-quality equipment, like new. All features working perfectly.",268.00,sporting-goods,swimming-water-sports,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Snorkel,
sporting-goods-swimming-water-sports-10,Swimming Gear,"Complete swimming gear in excellent condition. Well-maintained, fully functional. Ready to use.",138.00,sporting-goods,swimming-water-sports,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Swimming%20gear,
sporting-goods-diving-snorkeling-1,Diving Mask,"Professional diving mask in excellent condition. Well-maintained, fully functional. Ready to use.",1159.00,sporting-goods,diving-snorkeling,Sharjah,https://placehold.co/800x800/059669/FFFFFF?text=Diving%20mask,
sporting-goods-diving-snorkeling-2,Snorkel Set,"Complete snorkel set in excellent condition. Well-maintained, fully functional. Ready to use.",372.00,sporting-goods,diving-snorkeling,Ajman,https://placehold.co/800x800/4F46E5/FFFFFF?text=Snorkel,
sporting-goods-diving-snorkeling-3,Diving Fins,"Diving fins in excellent condition. Well-maintained, fully functional. Ready to use.",288.00,sporting-goods,diving-snorkeling,Abu Dhabi,https://placehold.co/800x800/7C3AED/FFFFFF?text=Diving%20fins,
sporting-goods-diving-snorkeling-4,Wetsuit,"Wetsuit for diving in excellent condition. Well-maintained, fully functional. Ready to use.",1950.00,sporting-goods,diving-snorkeling,RAK,https://placehold.co/800x800/DC2626/FFFFFF?text=Wetsuit,
sporting-goods-diving-snorkeling-5,Diving Computer,Diving computer in very good condition. Minor wear but fully functional. Great value.,565.00,sporting-goods,diving-snorkeling,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Diving%20computer,
sporting-goods-diving-snorkeling-6,BCD,Buoyancy control device in great condition. Tested and verified. No damage or defects.,1310.00,sporting-goods,diving-snorkeling,RAK,https://placehold.co/800x800/059669/FFFFFF?text=Bcd,
sporting-goods-diving-snorkeling-7,Regulator,"Diving regulator. High-quality equipment, like new. All features working perfectly.",1919.00,sporting-goods,diving-snorkeling,Ajman,https://placehold.co/800x800/4F46E5/FFFFFF?text=Regulator,
sporting-goods-diving-snorkeling-8,Diving Gear,"Complete diving gear in excellent condition. Well-maintained, fully functional. Ready to use.",1948.00,sporting-goods,diving-snorkeling,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Diving%20gear,
sporting-goods-diving-snorkeling-9,Snorkeling Gear,"Snorkeling equipment in excellent condition. Well-maintained, fully functional. Ready to use.",487.00,sporting-goods,diving-snorkeling,Sharjah,https://placehold.co/800x800/DC2626/FFFFFF?text=Snorkeling%20gear,
sporting-goods-diving-snorkeling-10,Diving Accessories,"Diving accessories. Excellent quality, well-cared for. Perfect for your sports activities.",367.00,sporting-goods,diving-snorkeling,RAK,https://placehold.co/800x800/EA580C/FFFFFF?text=Diving%20accessories,
sporting-goods-surfing-paddleboarding-1,Surfboard,"Professional surfboard. Excellent quality, well-cared for. Perfect for your sports activities.",1002.00,sporting-goods,surfing-paddleboarding,Ajman,https://placehold.co/800x800/059669/FFFFFF?text=Surfboard,
sporting-goods-surfing-paddleboarding-2,Paddle Board,"Stand-up paddle board in excellent condition. Well-maintained, fully functional. Ready to use.",999.00,sporting-goods,surfing-paddleboarding,Sharjah,https://placehold.co/800x800/4F46E5/FFFFFF?text=Paddle%20board,
sporting-goods-surfing-paddleboarding-3,Surfboard Leash,Surfboard leash in great condition. Tested and verified. No damage or defects.,991.00,sporting-goods,surfing-paddleboarding,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Surfboard%20leash,
sporting-goods-surfing-paddleboarding-4,Wetsuit,"Surfing wetsuit. Excellent quality, well-cared for. Perfect for your sports activities.",525.00,sporting-goods,surfing-paddleboarding,Dubai,https://placehold.co/800x800/DC2626/FFFFFF?text=Wetsuit,
sporting-goods-surfing-paddleboarding-5,Surfboard Bag,"Surfboard travel bag. Excellent quality, well-cared for. Perfect for your sports activities.",921.00,sporting-goods,surfing-paddleboarding,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Surfboard%20bag,
sporting-goods-surfing-paddleboarding-6,Paddle,"Paddle for SUP. High-quality equipment, like new. All features working perfectly.",1366.00,sporting-goods,surfing-paddleboarding,RAK,https://placehold.co/800x800/059669/FFFFFF?text=Paddle,
sporting-goods-surfing-paddleboarding-7,SUP Board,Inflatable SUP board in great condition. Tested and verified. No damage or defects.,622.00,sporting-goods,surfing-paddleboarding,Abu Dhabi,https://placehold.co/800x800/4F46E5/FFFFFF?text=Sup%20board,
sporting-goods-surfing-paddleboarding-8,Surfing Accessories,Surfing accessories in great condition. Tested and verified. No damage or defects.,658.00,sporting-goods,surfing-paddleboarding,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Surfing%20accessories,
sporting-goods-surfing-paddleboarding-9,Paddle Board Accessories,"Paddle board accessories in excellent condition. Well-maintained, fully functional. Ready to use.",832.00,sporting-goods,surfing-paddleboarding,Dubai,https://placehold.co/800x800/DC2626/FFFFFF?text=Paddle%20board%20accessories,
sporting-goods-surfing-paddleboarding-10,Surfing Gear,Complete surfing gear in very good condition. Minor wear but fully functional. Great value.,1454.00,sporting-goods,surfing-paddleboarding,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Surfing%20gear,
sporting-goods-fishing-1,Fishing Rod,"Professional fishing rod. High-quality equipment, like new. All features working perfectly.",60.00,sporting-goods,fishing,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Fishing%20rod,
sporting-goods-fishing-2,Fishing Reel,Fishing reel in great condition. Tested and verified. No damage or defects.,684.00,sporting-goods,fishing,Ajman,https://placehold.co/800x800/4F46E5/FFFFFF?text=Fishing%20reel,
sporting-goods-fishing-3,Fishing Tackle,"Fishing tackle set. Excellent quality, well-cared for. Perfect for your sports activities.",627.00,sporting-goods,fishing,RAK,https://placehold.co/800x800/7C3AED/FFFFFF?text=Fishing%20tackle,
sporting-goods-fishing-4,Fishing Line,Fishing line in great condition. Tested and verified. No damage or defects.,322.00,sporting-goods,fishing,Sharjah,https://placehold.co/800x800/DC2626/FFFFFF?text=Fishing%20line,
sporting-goods-fishing-5,Fishing Lures,Fishing lures in very good condition. Minor wear but fully functional. Great value.,412.00,sporting-goods,fishing,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Fishing%20lures,
sporting-goods-fishing-6,Fishing Bag,Fishing gear bag in great condition. Tested and verified. No damage or defects.,433.00,sporting-goods,fishing,Sharjah,https://placehold.co/800x800/059669/FFFFFF?text=Fishing%20bag,
sporting-goods-fishing-7,Fishing Chair,Fishing chair in very good condition. Minor wear but fully functional. Great value.,232.00,sporting-goods,fishing,RAK,https://placehold.co/800x800/4F46E5/FFFFFF?text=Fishing%20chair,
